Price,Close,High,Low,Open,Volume
Ticker,NEE,NEE,NEE,NEE,NEE
Date,,,,,
2021-01-04,64.39778900146484,67.2437155150756,63.84248659001528,66.99209307555519,9388400
2021-01-05,64.87498474121094,65.23072878985873,64.25894646597439,64.64939773544577,7339800
2021-01-06,68.0506362915039,68.86623955561662,65.59515465743482,66.50620113840014,12155700
2021-01-07,68.79681396484375,69.98551144245309,68.44974837972839,69.32608749270645,8816000
2021-01-08,70.39332580566406,70.46274026577913,68.92698339916521,69.26537061756704,8376200
2021-01-11,69.14388275146484,70.28051614111382,68.5191659932766,70.26316583993115,7064300
2021-01-12,69.19595336914062,69.89008470286606,68.14608452618297,69.10918860735669,7669300
2021-01-13,71.00935363769531,71.35641926670002,69.55168991138284,69.93345614553436,8542600
2021-01-14,71.60803985595703,71.79024781709909,70.41067041714086,71.1134734986497,8899000
2021-01-15,71.18291473388672,72.24146229482551,71.10482179559473,71.52998048464627,10561600
2021-01-19,71.85099029541016,72.18937748520591,70.9399504073934,71.58201755986141,8142700
2021-01-20,72.9268798828125,73.77718360813064,71.51258879439857,71.71215365548977,8576800
2021-01-21,72.63188171386719,73.5342497022203,72.57982418637272,73.10041932049627,9268600
2021-01-22,73.06570434570312,73.36071241624238,72.49305174482485,72.8401107176114,6371800
2021-01-25,75.37368774414062,76.08516925667463,72.97026388686878,72.9876208079963,13215600
2021-01-26,73.95074462890625,75.71209527318688,73.53426446615232,75.18282157163989,12476900
2021-01-27,69.57772827148438,73.57764546855377,69.07448337100475,73.40410932025364,16893300
2021-01-28,71.54731750488281,72.76204409706682,69.45625816395898,69.99420368898195,8541300
2021-01-29,70.16773986816406,71.54731753156607,69.60375895518322,70.99201508117096,13189700
2021-02-01,70.88789367675781,72.13732750507663,70.15038322743584,71.38246013051278,5589500
2021-02-02,71.95513153076172,73.2913303493616,71.19159218573115,71.24364973069981,6645400
2021-02-03,72.05923461914062,72.77938807744552,71.93776263245176,72.40629365555064,5971200
2021-02-04,72.01583862304688,72.49305465940319,71.64274425454808,72.03318892449354,6398400
2021-02-05,72.53644561767578,73.36072739566673,72.01585043247078,72.345559171831,5745800
2021-02-08,72.36292266845703,73.51691329062331,72.12865051101372,72.88351790094686,6792300
2021-02-09,72.73601531982422,73.20455300330981,72.01585517929668,72.50174316821773,5008900
2021-02-10,72.80543518066406,73.74250399740596,72.40630530904602,73.70779676423362,6200800
2021-02-11,72.84011840820312,73.57763535255687,72.55379538739628,72.88350409424497,4417200
2021-02-12,72.12865447998047,73.0310226884896,71.68615214886503,72.90955068154874,5787200
2021-02-16,70.44538116455078,72.51041144717222,70.27184503593148,72.26746748683163,8312600
2021-02-17,70.00289916992188,70.3065792368635,69.08318050440471,70.13304966139086,8598300
2021-02-18,70.0462646484375,70.53215261524839,69.36081176969952,70.13302941112129,5378900
2021-02-19,67.76431274414062,69.91611461826554,67.63416228946264,69.79464262582665,9660900
2021-02-22,65.16131591796875,67.62547569800287,64.68410651453048,67.50400373205672,13190300
2021-02-23,64.82293701171875,65.07455943590476,63.60821057830323,65.07455943590476,12719000
2021-02-24,63.99866485595703,64.99647613723427,63.62557043320909,64.92706168190283,12302200
2021-02-25,64.59612274169922,64.84034143075166,63.41863597407625,63.97685202175618,11747100
2021-02-26,64.09024047851562,65.90443920589958,64.08151648168624,64.65717383768946,12583200
2021-03-01,66.20974731445312,67.08196104281976,64.86653737423299,65.10203215292842,12272600
2021-03-02,65.88700103759766,67.02959846222352,65.80849837127474,66.83771044950097,8738500
2021-03-03,63.2529182434082,66.22716938562401,62.87786618319103,66.09633603355556,11748900
2021-03-04,62.180110931396484,63.7239261397099,61.4823373605601,63.05232456771099,11998700
2021-03-05,61.66548538208008,62.799365476071,59.598343860680615,62.459202778765764,15509900
2021-03-08,61.80504608154297,63.18314494036505,61.534662039360875,61.92715543313879,12479400
2021-03-09,64.5612564086914,65.16308600288966,63.078495751477334,63.15699844633311,9363700
2021-03-10,64.94502258300781,65.18924132150148,63.4012074692662,64.3780824232409,8247200
2021-03-11,65.29389953613281,65.89572894732088,64.94501282450987,65.38111955042342,6602500
2021-03-12,66.0003890991211,66.29694512765387,64.57868359417455,65.5730063787684,6113100
2021-03-15,65.86956787109375,66.47139738202769,65.45090907132708,65.84340252791604,7129200
2021-03-16,65.7474594116211,66.58478367722655,65.52940600950107,65.5642953523757,6512700
2021-03-17,63.63670349121094,65.58174274820551,63.50587012024922,65.41602003468991,10343300
2021-03-18,62.04054260253906,63.68030820817467,61.29043847537825,63.67158421010236,14198800
2021-03-19,61.78759765625,63.34886053160909,61.10727222938682,62.08415368982093,22806700
2021-03-22,62.52897262573242,63.17440859436088,61.71781400327613,61.71781400327613,10057700
2021-03-23,64.5612564086914,64.79675783879618,62.42433546368361,62.433059464103714,10723800
2021-03-24,63.52330780029297,64.24724656815405,63.15697974467433,64.04663454467112,14537400
2021-03-25,64.06407928466797,64.30830465583118,63.20931377621003,63.76752988708977,6823600
2021-03-26,64.59612274169922,64.65717741396233,63.35758130181315,63.75879867017933,10106000
2021-03-29,65.2415771484375,65.59045724993071,64.27341956153266,64.63974766077736,8644500
2021-03-30,64.73567962646484,65.03222898838696,64.31701426641345,64.63973562008765,5964600
2021-03-31,65.94805145263672,66.23588345314168,64.9188394408436,65.01478344101191,9430500
2021-04-01,66.08760833740234,66.61965905943678,65.74744563373578,65.85211364042561,6548900
2021-04-05,66.96856689453125,67.58783782367307,66.75923746955178,66.75923746955178,7328400
2021-04-06,67.64889526367188,67.81461800301084,66.24463061575412,66.78540552791203,6570500
2021-04-07,67.51805114746094,68.08498460660313,66.96855237613217,67.69249118804915,6761600
2021-04-08,67.82332611083984,68.39026623752598,67.5442180467813,67.77098877388683,7454600
2021-04-09,67.98031616210938,68.18964551990031,67.70120813356802,67.94542682673416,4969600
2021-04-12,67.71865844726562,68.28559857693111,67.34360636036027,67.84076781002912,6052900
2021-04-13,68.93975830078125,69.07930900544577,67.37849528148402,67.4046606227048,6319000
