Price,Close,High,Low,Open,Volume
Ticker,CL,CL,CL,CL,CL
Date,,,,,
2021-01-04,73.62520599365234,74.69906685983375,72.9267548113647,74.01808062061157,3506000
2021-01-05,73.79108428955078,74.05300515276225,72.78706985606335,73.62520729304613,2559300
2021-01-06,71.8092269897461,74.02680148576148,71.47746639368323,73.4767757620702,9053900
2021-01-07,71.41635131835938,72.07114669110379,70.84012819310126,71.5123885059024,5061000
2021-01-08,71.89653778076172,72.1235353977252,71.43381673685727,71.66954016379823,5569300
2021-01-11,71.71318817138672,72.51640222418862,71.67826495244886,71.89653007511826,4430800
2021-01-12,71.8179702758789,72.24576812539956,71.46001221541584,71.48620296892796,4359800
2021-01-13,72.01878356933594,72.40293245305817,71.80925084227167,71.80925084227167,4069400
2021-01-14,71.53858947753906,72.27195720256402,71.25921034501661,72.26322473128783,3732500
2021-01-15,71.48621368408203,71.97513224631432,71.32033666666713,71.53860185988286,6359600
2021-01-19,70.58696746826172,72.07117489042943,70.49093024314217,72.07117489042943,4004300
2021-01-20,70.01947784423828,70.2377430577938,68.88450273030504,69.40833791065313,6897200
2021-01-21,69.21624755859375,70.22026864251916,68.76225894948291,70.0020034790973,5772000
2021-01-22,68.6456069946289,69.28649455385307,68.39100553339618,69.1635844274786,4816300
2021-01-25,69.01432800292969,69.44451338682946,68.61047954280562,68.663153390357,7750400
2021-01-26,69.13724517822266,69.43573927565049,68.41734016302101,69.24259958219093,5788400
2021-01-27,68.50513458251953,69.34794974988749,68.33832511150624,68.96166365115606,6289700
2021-01-28,69.4884262084961,70.08542115627904,68.50513844211832,68.51391965111364,8037900
2021-01-29,68.47879791259766,70.41024850781571,68.33832536845838,69.27772043666576,7405100
2021-02-01,68.935302734375,69.9712640403047,68.75971879700299,69.04065711565691,6514500
2021-02-02,69.22502899169922,70.01517018291293,68.97042756908044,69.22502899169922,5018800
2021-02-03,69.2513656616211,69.716675865593,68.9440903934121,69.35672005276354,3863600
2021-02-04,69.29527282714844,69.60254813006918,68.87386191307196,69.15480028975654,3869600
2021-02-05,70.12052154541016,70.29610549227353,69.45329049075258,69.49718982651753,3579200
2021-02-08,69.97128295898438,70.34879455469301,69.59377136327575,70.23466563435308,3828700
2021-02-09,69.09335327148438,69.93617519773991,68.7948591419314,69.91861277947207,3682200
2021-02-10,69.45330047607422,69.76935698434639,68.71583305740609,69.35672728198554,4882700
2021-02-11,68.83875274658203,69.62011284181467,68.78607219427346,69.57621349790743,3106000
2021-02-12,68.85628509521484,68.91774013696723,68.2856273086014,68.76849313529674,2732400
2021-02-16,68.6456069946289,68.67194392198066,67.6623192855335,68.52269686825443,5147600
2021-02-17,68.86508178710938,69.28648596872108,68.3558789277381,68.39099705922219,3145000
2021-02-18,69.11090087890625,69.2338109880407,68.55779868970264,68.77728198431396,2565600
2021-02-19,67.77644348144531,69.13724268334119,67.69743270489477,69.0231137734018,4540200
2021-02-22,67.83789825439453,67.98715199519265,67.49550482792063,67.79400561141783,2573400
2021-02-23,68.03103637695312,68.86507686941897,67.60085101866548,68.3032002019948,4131400
2021-02-24,67.28479766845703,68.16273083918126,67.2760164612822,67.67986491604353,4083400
2021-02-25,67.3287124633789,67.75011673113623,66.96875656565696,67.24969497686186,4178100
2021-02-26,66.02057647705078,67.30236489223142,65.97668383423712,67.30236489223142,5421200
2021-03-01,66.37175750732422,67.03898870453389,66.13471845860613,66.23129165944303,3872400
2021-03-02,66.21370697021484,66.766809061346,66.07324116958135,66.40685330692112,4977000
2021-03-03,65.50259399414062,66.08202640018548,65.12508246516501,65.93277936963892,5705600
2021-03-04,65.35334777832031,66.67024754259212,65.20409404781459,65.77475195195208,6337500
2021-03-05,66.77559661865234,66.93362486155878,65.46747803454274,65.50259616608847,10241200
2021-03-08,67.11799621582031,67.82912672350363,66.17860787919604,66.51222681058552,4676200
2021-03-09,65.79230499267578,67.8993389568329,65.7132875350662,67.36380595791293,7085400
2021-03-10,66.54732513427734,67.01262855995869,65.08995311608555,66.09957742171154,7028500
2021-03-11,66.08202362060547,66.60000764931846,65.9415578030872,66.34540623833725,4842600
2021-03-12,66.29273986816406,66.94240858089123,66.18738546957358,66.60879636583651,3141700
2021-03-15,66.44198608398438,66.82827884258568,65.76598045453099,66.7580425777311,4860300
2021-03-16,66.60001373291016,67.0653172617211,66.28395724200105,66.59123252535746,4268600
2021-03-17,66.54732513427734,67.09163931612464,66.1961505890904,66.85460034952942,3914900
2021-03-18,66.78437805175781,66.90728816353389,65.55527023589836,66.42442892387038,3366700
2021-03-19,65.82744598388672,67.16190173792064,65.7133103608161,66.81072705588015,11878800
2021-03-22,66.52101135253906,66.66148391285557,65.70453301547522,65.82744985480235,8160500
2021-03-23,68.25931549072266,68.7597372141776,66.56490391865597,66.89851616825938,6060800
2021-03-24,68.27685546875,68.70704751812357,67.51305794478515,67.51305794478515,4255400
