Price,Close,High,Low,Open,Volume
Ticker,AMGN,AMGN,AMGN,AMGN,AMGN
Date,,,,,
2021-01-04,190.86859130859375,194.7337908187411,188.3507313983118,194.7337908187411,3088200
2021-01-05,191.794921875,192.7549065042085,188.92339713324012,191.10441292733455,2494000
2021-01-06,196.4180145263672,196.653799325078,189.47075356241206,189.47075356241206,3754800
2021-01-07,197.06637573242188,198.20319223607632,194.9190385375577,195.24745390740955,2647800
2021-01-08,200.83056640625,201.1421363976157,197.97587446168777,198.33796792740392,2511100
2021-01-11,200.05580139160156,202.39681610942705,197.41162019234253,202.102078771497,2600500
2021-01-12,199.23057556152344,201.074759397003,198.18638953544826,199.67688336608256,1771500
2021-01-13,200.19898986816406,200.8389752684264,198.07691407884286,198.72532862405612,1412300
2021-01-14,203.5,205.04103023659775,198.4642794948423,199.15480125247595,2594000
2021-01-15,206.7252197265625,207.86203649205285,202.11897434405586,203.0957915349428,2855200
2021-01-19,209.066162109375,209.68088560591687,207.47460891332628,207.57565583075706,2172900
2021-01-20,212.51039123535156,213.34406715137868,207.25573120422203,208.35045365020412,2768200
2021-01-21,212.2324676513672,212.82192954238582,210.11882113881987,212.2072059167025,2215900
2021-01-22,213.47035217285156,214.9271679409592,210.99459928702893,212.42615331951032,1866600
2021-01-25,216.50189208984375,216.51029553610002,212.0809084006639,212.24932425705714,1830700
2021-01-26,217.76502990722656,218.1608142361793,214.61560071600664,216.0724165027631,2008900
2021-01-27,211.4156951904297,218.47243292335153,210.79255509899394,215.12932539469827,3237900
2021-01-28,208.62831115722656,232.99845781408467,205.00731267222494,212.6114030660757,5205600
2021-01-29,203.30628967285156,207.55044105533355,202.3126271618462,206.25361202484518,3792800
2021-02-01,202.4641876220703,206.71675509081322,201.74841708134653,205.72309262864192,2173500
2021-02-02,202.51470947265625,203.7441565956308,199.40738794034408,202.10207976738167,2444200
2021-02-03,199.64317321777344,201.99260424779663,194.85166767430408,194.99482177261405,4479200
2021-02-04,199.76107788085938,200.30001628091577,196.83901742841613,198.96950929499107,2819700
2021-02-05,199.00318908691406,201.15894256704973,198.21162054514144,200.67894395581575,2421800
2021-02-08,200.05580139160156,201.79050884516823,198.6074021324615,200.40947848753518,2258200
2021-02-09,199.28106689453125,200.1400043333461,197.7147752587179,199.81158896693222,1996500
2021-02-10,200.80526733398438,202.35471355607993,199.3231771656283,200.75473101972318,2964400
2021-02-11,199.39700317382812,202.86677886570928,198.50624234474574,202.45108098591618,1633900
2021-02-12,201.23793029785156,201.35669926466753,198.08205438548848,199.39699189493433,1460300
2021-02-16,197.5306396484375,201.64515958914396,197.2676521162198,200.21991887814278,2018100
2021-02-17,199.88058471679688,200.07570241292092,196.17328376619957,197.09798604875274,1575400
2021-02-18,197.2676239013672,199.72784369361395,197.07250623518527,199.72784369361395,1945300
2021-02-19,196.5550537109375,197.79364275598255,195.8424397717459,196.82652013997995,2471500
2021-02-22,196.36842346191406,198.3450890506066,195.2231408386226,195.40130080363335,2334800
2021-02-23,197.208251953125,201.9081244483327,195.944200631518,197.36942823762692,2919200
