Price,Close,High,Low,Open,Volume
Ticker,PEP,PEP,PEP,PEP,PEP
Date,,,,,
2021-01-04,121.2818603515625,124.23256840594695,119.32312361957226,123.58525747590534,7486900
2021-01-05,121.64332580566406,122.04683843801917,120.13013740003828,121.11371948427151,4126000
2021-01-06,120.15535736083984,120.71861005076758,119.02887763585525,119.0961318798382,4843300
2021-01-07,119.7686767578125,120.34031866337521,118.65900083180902,120.05449771059385,4473200
2021-01-08,121.20618438720703,121.39113035666561,119.08773336375823,119.76866496611218,4312000
2021-01-11,119.44921112060547,121.31547476571934,119.11295271663946,121.08009131745595,3902700
2021-01-12,118.89437866210938,119.37356037854487,117.2298776794992,119.0625206992396,5150000
2021-01-13,119.86952209472656,120.41595795138504,118.53287782759526,118.63375276777607,4361600
2021-01-14,119.17179870605469,119.74345341709677,118.59175485149142,118.93641524487165,4724700
2021-01-15,118.86079406738281,119.8779972603807,118.13782670133087,118.9112315628729,4309100
2021-01-19,119.42398834228516,119.86113451460365,118.90278398553627,119.69300531830744,5158600
2021-01-20,118.8103256225586,119.18861956763136,117.62499347755183,118.56652735461064,5019300
2021-01-21,117.3644027709961,118.35637422763791,116.63303355033854,117.93604473025987,5684100
2021-01-22,116.50691223144531,117.30553560970954,116.2042745186104,117.27191489825528,4014900
2021-01-25,117.84355163574219,117.96965815991776,115.65784631849596,116.06135897549838,3829000
2021-01-26,119.20543670654297,119.4492221478085,117.48208336539149,118.79350922033616,4242500
2021-01-27,116.04454803466797,119.65098187176909,115.63263338634148,118.12097652816577,6659800
2021-01-28,117.01133728027344,118.3563840874711,115.8091881473577,116.70869950385207,5514000
2021-01-29,114.80877685546875,116.39762145198391,114.33799715905657,116.10338574515568,6778100
2021-02-01,115.15345001220703,115.97730495194595,114.24553688076834,115.15345001220703,4185700
2021-02-02,116.33037567138672,117.29712821711122,114.83400394582151,115.54855627126778,3581600
2021-02-03,116.02774810791016,116.80955474888617,115.22912469679697,115.80076660708862,3609600
2021-02-04,117.42321014404297,117.49046438453858,115.8007448846786,115.8007448846786,3860300
2021-02-05,118.49927520751953,119.47442970876475,117.46525560312892,118.10416452826833,4437900
2021-02-08,118.02850341796875,119.21383553539978,117.27191554542456,118.69263112664432,4112200
2021-02-09,117.35596466064453,118.65897543932022,117.2634916865997,118.6421715003552,3179300
2021-02-10,115.75870513916016,118.63375647096385,114.96848387658645,118.63375647096385,6966600
2021-02-11,113.4637222290039,116.18746143009997,112.93410306637631,115.8848237410893,7528000
2021-02-12,112.53899383544922,113.99334285186032,112.18591866498656,113.70750909987414,5659300
2021-02-16,112.96774291992188,113.32922007641896,112.14388799255555,113.11905535917097,5180100
2021-02-17,113.03499603271484,113.54779845074367,112.53059558541442,112.69872479203582,3353000
2021-02-18,113.79998779296875,114.0774067609843,112.5726330189518,112.70714151752355,3935200
2021-02-19,111.39569091796875,113.58981085864563,111.21074495918104,113.49733787925177,5414900
2021-02-22,110.95855712890625,111.47135949844527,109.9245375924593,111.00057980601083,5792900
2021-02-23,111.62268829345703,112.93411413185382,110.37851670670071,111.51339853111166,6264300
2021-02-24,111.04261779785156,111.21074699234094,110.29443197905384,110.84086789543844,4944000
2021-02-25,109.28563690185547,111.04261060115486,109.11750771826259,110.42053133911774,5702300
2021-02-26,108.60469818115234,110.01699862276368,108.08349389828629,109.76481127778567,8329000
2021-03-01,109.80684661865234,110.94174111171972,109.57146318456113,109.79844464866162,5287300
2021-03-02,110.1851806640625,110.99220611613322,109.60512390495263,109.7059988796019,5614000
2021-03-03,108.56268310546875,109.73119839096049,108.42817461121915,109.11752102367127,7505800
2021-03-04,109.1668701171875,111.64119330527302,108.73471531398219,109.52276458980295,9102800
2021-03-05,112.725830078125,113.04783538701662,109.47192660779702,109.85324119840587,10186500
2021-03-08,111.96319580078125,113.7002969600292,111.84456431288339,112.89529665430364,8634900
2021-03-09,112.06485748291016,113.47149698245947,111.8530146521296,112.64954576464211,8930200
2021-03-10,113.19190216064453,113.94606238264791,110.61588520400812,112.29369031532195,7791700
2021-03-11,112.88682556152344,114.03925125029053,112.78514512511705,112.99698798753849,4458900
2021-03-12,112.73426818847656,113.36979664163509,112.39532485206914,112.80205944172994,5275100
2021-03-15,112.725830078125,113.23425815217881,111.82761835317787,113.17493594059856,5389200
2021-03-16,113.5562515258789,114.03925949344715,112.48856807684938,112.76820222704207,5544700
2021-03-17,113.22576141357422,114.02229259190197,113.02240055433231,113.8528208992466,6199500
2021-03-18,112.3021469116211,112.76820383525546,111.35309494339353,112.15809530429107,6476700
2021-03-19,113.97145080566406,114.40360555545597,112.00554299435568,112.11570541150037,16114400
2021-03-22,116.76776885986328,117.10671221121066,114.47138692542555,114.92897467259057,7813400
2021-03-23,118.17442321777344,118.7760496816639,117.08977591116738,117.31856981356458,6978400
2021-03-24,117.62364196777344,118.72522756107647,117.59822185583953,117.79311369062076,5082300
2021-03-25,118.31847381591797,118.84383995123045,117.22535745906653,117.93714633849535,5827600
2021-03-26,120.91989135742188,121.17410535322601,117.89478230394944,118.30998599823062,6785600
2021-03-29,122.70785522460938,122.8349686975601,120.68263801560265,121.0639525747309,6105800
2021-03-30,120.78431701660156,122.65701355167654,120.42842257031484,121.75031992219749,4372700
2021-03-31,119.86067962646484,121.4537419652179,119.62341667344135,121.44527290613178,6257900
2021-04-01,119.71663665771484,120.58095915156113,118.72521361912446,119.64037633086839,4823400
2021-04-05,121.3097152709961,122.30960750247952,119.75055470841316,120.19966059948473,5980700
2021-04-06,121.74182891845703,122.19093465757089,120.80124629071942,121.2079808803234,4751900
2021-04-07,121.52154541015625,122.1062337922445,121.19107105461018,122.02149147344295,4849200
2021-04-08,120.78431701660156,122.15706751497817,120.36911329419794,121.75031992219749,6725100
2021-04-09,120.80974578857422,121.29274075938508,119.99626356160152,120.53011167711053,4950800
2021-04-12,121.19103240966797,121.57234686295786,120.36908131287105,120.49618182068156,4386700
2021-04-13,121.21647644042969,121.99605654523296,120.21657150544965,120.3860561224659,5283300
2021-04-14,120.41995239257812,120.93684947330777,119.68274339853451,120.80974893290772,4685300
2021-04-15,120.58943176269531,121.25886246436178,119.83527167199149,120.04711453937865,4777100
2021-04-16,122.15706634521484,122.29264887484341,120.71653752503096,121.56390894041697,6481400
2021-04-19,122.65699768066406,123.37726846938577,121.39440976826889,122.43668579381114,6621200
2021-04-20,123.47047424316406,124.26699238105799,121.96214147729204,122.13162607628094,4999700
2021-04-21,124.54664611816406,125.24149688012145,123.89417944250543,124.86018233190995,6316000
2021-04-22,123.77558898925781,124.2670531912736,123.19090045426296,123.91964062500256,4904400
2021-04-23,123.57218933105469,124.00434414806922,122.91970964547876,123.30102424047548,4354700
2021-04-26,121.47918701171875,123.52135556865144,121.1571816822823,123.33493279159495,5817700
2021-04-27,121.08094024658203,121.3266723474998,120.43694241704183,120.85214626995798,4693700
2021-04-28,120.18269348144531,121.75880488483837,120.09795116508118,121.58933318197224,4962700
2021-04-29,121.97063446044922,122.38583814776659,120.30131186282851,120.4114742761302,4699900
2021-04-30,122.15706634521484,122.22485761002912,120.75042669250725,121.44527745945739,5051100
2021-05-03,123.53828430175781,124.3771867347579,122.10623733936627,122.89428662169068,6109800
2021-05-04,121.98757934570312,124.36869065546779,121.58931379604212,123.69926008056522,6603800
2021-05-05,121.92826843261719,122.50448769965656,121.59779410868003,121.78421684832267,5305200
2021-05-06,123.3433837890625,123.68234012037303,122.02995548119087,122.41975202973249,4472200
2021-05-07,123.3433837890625,123.7162292885731,122.5044943450256,123.06374966442955,4181000
2021-05-10,124.32633972167969,125.40250507958785,123.809442621884,124.13144790925703,5270600
2021-05-11,123.419677734375,125.10595200109759,122.88584237817008,124.70768628448404,5266100
2021-05-12,122.21637725830078,123.49591638778926,121.89438490844577,122.76717644359867,5651700
2021-05-13,124.02973937988281,124.66526788735074,121.66557902124083,122.22484721097914,4849400
2021-05-14,124.21615600585938,125.32621034224464,124.0721044361619,124.73305301706091,4224700
2021-05-17,123.86028289794922,124.9025461577474,123.4704992729213,124.56360275077857,3747100
2021-05-18,123.30101776123047,124.52123474499034,123.14002804325486,124.25855165845974,4527300
2021-05-19,123.23323059082031,123.40271523409477,122.08928682789535,122.56381279739279,4432700
2021-05-20,124.75849151611328,125.18217722940702,122.96206822930361,123.08069971183139,3964600
2021-05-21,124.64835357666016,125.6736658571449,124.15687655210083,125.30082032610933,5194200
2021-05-24,125.28385162353516,125.70753727267817,124.57204990628135,125.10589796175672,3627800
2021-05-25,125.66519165039062,125.72450092979204,124.57207521281596,125.28387707467068,4649300
2021-05-26,125.66519165039062,125.97871495689283,125.13981254641897,125.33471729411835,4462600
2021-05-27,124.14840698242188,126.06347505072331,124.0890976946579,125.88552132770268,9203600
2021-05-28,125.36013793945312,125.83466389614203,124.76698049359197,124.91103209259664,4913700
2021-06-01,125.09745788574219,126.13125214354643,124.63987003793355,126.07192993259005,5530300
2021-06-02,125.59740447998047,125.86008757560757,124.75850204212945,125.58045342965723,4546900
2021-06-03,126.0455093383789,126.12232679885612,124.75663530118592,125.2260970446415,4651600
2021-06-04,126.19063568115234,126.83080734717807,125.8748218270306,126.32720876240938,4427400
2021-06-07,126.1137466430664,126.54052751157086,125.22604816727728,126.12227757168183,4724100
2021-06-08,124.93585968017578,126.21620261774453,124.55175940376952,126.0710986477387,5997200
2021-06-09,124.70543670654297,125.97723598856743,124.63715017086734,125.6870279801897,4008000
2021-06-10,125.98578643798828,126.33573704291264,124.73104895698032,124.88468390192385,4698200
2021-06-11,126.06259155273438,126.42961701255982,125.2943778303467,126.36987443682457,4364600
2021-06-14,126.81373596191406,126.86494760746015,125.29438333953902,125.8748123791528,3831900
2021-06-15,126.82227325439453,127.32587182661784,126.38696122109862,127.09540638577856,4256500
2021-06-16,125.55899810791016,127.41122641983176,125.26024614417366,127.06126281072898,5492100
2021-06-17,126.77103424072266,127.18074036151987,125.39679887423264,125.6870068337839,5316400
2021-06-18,124.1250228881836,126.31014020048735,123.96284397410493,126.31014020048735,10661700
2021-06-21,125.0980453491211,125.25169328264454,124.15059100274806,124.40666220907207,4904300
2021-06-22,125.28585052490234,125.90041631087428,124.86760038535,125.24316981281338,3518000
2021-06-23,123.63847351074219,124.731031940148,123.62139862219165,124.67127634238301,3901700
2021-06-24,124.33839416503906,124.56885958741489,123.43362038930556,123.64701092223609,3818900
2021-06-25,124.97005462646484,125.29439943135462,123.97138833708068,124.41523133836704,6387600
2021-06-28,125.50773620605469,125.97719785652019,125.14924177051402,125.26873991569424,4282800
2021-06-29,125.42243957519531,126.07114219890134,124.96150866482215,125.85775163559097,3197700
2021-06-30,126.47227478027344,126.59177293439029,125.64431863234876,125.84063423747175,4943700
2021-07-01,126.49791717529297,127.24905608941012,126.27599568899733,126.39549387766816,3997600
2021-07-02,127.10395050048828,127.8465454477128,126.80519852035226,127.09540654290832,3835500
2021-07-06,127.29170989990234,127.53923715828569,126.13086501632175,127.24049826191427,4313800
2021-07-07,127.85504913330078,128.63179369665906,127.18074086879244,127.42826812367396,4225000
2021-07-08,127.91482543945312,128.60620870311197,127.3429403568671,127.53925600627427,4216000
2021-07-09,127.5904769897461,128.298935195215,127.32587478545699,127.53073440699978,4088600
2021-07-12,127.61605834960938,127.85505468342929,126.99296169531627,127.59899648599607,4873700
2021-07-13,130.56085205078125,131.37173336330736,128.67447425962305,129.01589385721633,8750800
2021-07-14,131.90945434570312,132.42159671115732,130.42426492966442,130.50108237718612,6390300
2021-07-15,132.51556396484375,132.60945635078394,130.81697008259079,131.50836657414786,4920600
2021-07-16,133.00205993652344,133.87268394855232,132.3960250817271,132.8825487326462,5852500
2021-07-19,132.9849853515625,134.47017515450077,132.09727342343123,133.14716424368214,5750200
2021-07-20,133.00205993652344,134.29093408914838,132.78012544283686,133.3264046956946,5213500
2021-07-21,132.5069580078125,133.25808364573913,131.93507308062692,132.5581696394528,4905900
2021-07-22,132.4643096923828,132.95083333623535,131.42296284669717,132.4643096923828,3333500
2021-07-23,134.1628875732422,134.68356098665186,132.50698800330218,132.7801211086531,3588400
2021-07-26,134.06903076171875,134.41045045683322,133.1813187154987,133.8300213459468,2999800
2021-07-27,134.81161499023438,135.4261808117965,134.03487026793704,134.27386664028614,4043900
2021-07-28,133.57395935058594,134.82869688274155,133.0788916894889,134.5214139560029,3556800
2021-07-29,133.84707641601562,134.3762807723689,133.32640299226256,134.20557095009278,3055600
2021-07-30,133.96658325195312,134.52140649061295,133.68490616604745,134.32507780919886,3757300
2021-08-02,133.42884826660156,134.10315666839446,132.7374519498114,134.00926430618782,3425900
2021-08-03,133.72756958007812,134.1372757318801,133.42028671014572,134.00924662954316,3359900
2021-08-04,131.49124145507812,133.71903901207222,131.33759350753175,133.31786379122596,4846300
2021-08-05,131.7131805419922,132.4643194431752,131.33761109140067,132.2850656510927,3733500
2021-08-06,131.73023986816406,132.09726531785094,131.14127993790004,131.2522471781886,3430900
